Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,009500,1928,04,21.2,Y
IDCJAC0002,009500,1928,05,18.9,Y
IDCJAC0002,009500,1928,06,17.0,Y
IDCJAC0002,009500,1928,07,15.7,Y
IDCJAC0002,009500,1928,08,17.2,Y
IDCJAC0002,009500,1928,09,16.7,Y
IDCJAC0002,009500,1928,10,17.0,Y
IDCJAC0002,009500,1928,11,20.0,Y
IDCJAC0002,009500,1928,12,21.6,Y
IDCJAC0002,009500,1929,01,21.9,Y
IDCJAC0002,009500,1929,02,22.5,Y
IDCJAC0002,009500,1929,03,20.5,Y
IDCJAC0002,009500,1929,04,20.1,Y
IDCJAC0002,009500,1929,05,17.7,Y
IDCJAC0002,009500,1929,06,15.5,Y
IDCJAC0002,009500,1929,07,15.2,Y
IDCJAC0002,009500,1929,08,15.2,Y
IDCJAC0002,009500,1929,09,17.7,Y
IDCJAC0002,009500,1929,10,18.1,Y
IDCJAC0002,009500,1929,11,20.1,Y
IDCJAC0002,009500,1929,12,21.7,Y
IDCJAC0002,009500,1930,01,23.5,Y
IDCJAC0002,009500,1930,02,23.0,Y
IDCJAC0002,009500,1930,03,22.7,Y
IDCJAC0002,009500,1930,04,21.8,Y
IDCJAC0002,009500,1930,05,20.2,Y
IDCJAC0002,009500,1930,06,18.0,Y
IDCJAC0002,009500,1930,07,16.9,Y
IDCJAC0002,009500,1930,08,16.9,Y
IDCJAC0002,009500,1930,09,17.6,Y
IDCJAC0002,009500,1930,10,20.4,Y
IDCJAC0002,009500,1930,11,20.5,Y
IDCJAC0002,009500,1930,12,22.9,Y
IDCJAC0002,009500,1931,01,24.1,Y
IDCJAC0002,009500,1931,02,22.0,Y
IDCJAC0002,009500,1931,03,22.7,Y
IDCJAC0002,009500,1931,04,20.7,Y
IDCJAC0002,009500,1931,05,16.6,Y
IDCJAC0002,009500,1931,06,15.1,Y
IDCJAC0002,009500,1931,07,15.3,Y
IDCJAC0002,009500,1931,08,16.4,Y
IDCJAC0002,009500,1931,09,16.8,Y
IDCJAC0002,009500,1931,10,19.2,Y
IDCJAC0002,009500,1931,11,19.6,Y
IDCJAC0002,009500,1931,12,23.2,Y
IDCJAC0002,009500,1932,01,23.6,Y
IDCJAC0002,009500,1932,02,23.6,Y
IDCJAC0002,009500,1932,03,21.4,Y
IDCJAC0002,009500,1932,04,21.3,Y
IDCJAC0002,009500,1932,05,19.4,Y
IDCJAC0002,009500,1932,06,17.2,Y
IDCJAC0002,009500,1932,07,15.8,Y
IDCJAC0002,009500,1932,08,15.3,Y
IDCJAC0002,009500,1932,09,17.8,Y
IDCJAC0002,009500,1932,10,18.3,Y
IDCJAC0002,009500,1932,11,21.3,Y
IDCJAC0002,009500,1932,12,22.7,Y
IDCJAC0002,009500,1933,01,23.9,Y
IDCJAC0002,009500,1933,02,25.8,Y
IDCJAC0002,009500,1933,03,22.1,Y
IDCJAC0002,009500,1933,04,21.0,Y
IDCJAC0002,009500,1933,05,18.7,Y
IDCJAC0002,009500,1933,06,17.2,Y
IDCJAC0002,009500,1933,07,15.7,Y
IDCJAC0002,009500,1933,08,16.1,Y
IDCJAC0002,009500,1933,09,18.5,Y
IDCJAC0002,009500,1933,10,19.8,Y
IDCJAC0002,009500,1933,11,21.2,Y
IDCJAC0002,009500,1933,12,23.3,Y
IDCJAC0002,009500,1934,01,24.3,Y
IDCJAC0002,009500,1934,02,25.6,Y
IDCJAC0002,009500,1934,03,23.6,Y
IDCJAC0002,009500,1934,04,21.2,Y
IDCJAC0002,009500,1934,05,21.0,Y
IDCJAC0002,009500,1934,06,17.0,Y
IDCJAC0002,009500,1934,07,16.2,Y
IDCJAC0002,009500,1934,08,17.3,Y
IDCJAC0002,009500,1934,09,18.0,Y
IDCJAC0002,009500,1934,10,18.5,Y
IDCJAC0002,009500,1934,11,19.2,Y
IDCJAC0002,009500,1934,12,21.7,Y
IDCJAC0002,009500,1935,01,23.1,Y
IDCJAC0002,009500,1935,02,23.3,Y
IDCJAC0002,009500,1935,03,21.8,Y
IDCJAC0002,009500,1935,04,21.8,Y
IDCJAC0002,009500,1935,05,19.4,Y
IDCJAC0002,009500,1935,06,16.3,Y
IDCJAC0002,009500,1935,07,15.3,Y
IDCJAC0002,009500,1935,08,16.8,Y
IDCJAC0002,009500,1935,09,17.2,Y
IDCJAC0002,009500,1935,10,17.5,Y
IDCJAC0002,009500,1935,11,19.7,Y
IDCJAC0002,009500,1935,12,20.9,Y
IDCJAC0002,009500,1936,01,22.4,Y
IDCJAC0002,009500,1936,02,22.5,Y
IDCJAC0002,009500,1936,03,22.7,Y
IDCJAC0002,009500,1936,04,21.7,Y
IDCJAC0002,009500,1936,05,17.7,Y
IDCJAC0002,009500,1936,06,16.5,Y
IDCJAC0002,009500,1936,07,16.2,Y
IDCJAC0002,009500,1936,08,16.4,Y
IDCJAC0002,009500,1936,09,18.7,Y
IDCJAC0002,009500,1936,10,18.5,Y
IDCJAC0002,009500,1936,11,22.6,Y
IDCJAC0002,009500,1936,12,22.1,Y
IDCJAC0002,009500,1937,01,22.5,Y
IDCJAC0002,009500,1937,02,24.0,Y
IDCJAC0002,009500,1937,03,22.0,Y
IDCJAC0002,009500,1937,04,23.2,Y
IDCJAC0002,009500,1937,05,18.8,Y
IDCJAC0002,009500,1937,06,17.5,Y
IDCJAC0002,009500,1937,07,16.6,Y
IDCJAC0002,009500,1937,08,16.3,Y
IDCJAC0002,009500,1937,09,17.7,Y
IDCJAC0002,009500,1937,10,20.3,Y
IDCJAC0002,009500,1937,11,20.1,Y
IDCJAC0002,009500,1937,12,21.0,Y
IDCJAC0002,009500,1938,01,22.4,Y
IDCJAC0002,009500,1938,02,21.9,Y
IDCJAC0002,009500,1938,03,22.2,Y
IDCJAC0002,009500,1938,04,19.9,Y
IDCJAC0002,009500,1938,05,18.5,Y
IDCJAC0002,009500,1938,06,16.1,Y
IDCJAC0002,009500,1938,07,16.0,Y
IDCJAC0002,009500,1938,08,16.9,Y
IDCJAC0002,009500,1938,09,18.0,Y
IDCJAC0002,009500,1938,10,19.7,Y
IDCJAC0002,009500,1938,11,21.4,Y
IDCJAC0002,009500,1939,01,23.1,Y
IDCJAC0002,009500,1939,02,23.0,Y
IDCJAC0002,009500,1939,03,22.1,Y
IDCJAC0002,009500,1939,04,22.0,Y
IDCJAC0002,009500,1939,05,19.1,Y
IDCJAC0002,009500,1939,06,16.9,Y
IDCJAC0002,009500,1939,07,15.8,Y
IDCJAC0002,009500,1939,08,16.1,Y
IDCJAC0002,009500,1939,09,18.1,Y
IDCJAC0002,009500,1939,10,19.3,Y
IDCJAC0002,009500,1939,11,20.6,Y
IDCJAC0002,009500,1939,12,22.4,Y
IDCJAC0002,009500,1940,01,23.3,Y
IDCJAC0002,009500,1940,02,24.9,Y
IDCJAC0002,009500,1940,03,23.6,Y
IDCJAC0002,009500,1940,04,21.1,Y
IDCJAC0002,009500,1940,05,18.9,Y
IDCJAC0002,009500,1940,06,18.2,Y
IDCJAC0002,009500,1940,07,16.9,Y
IDCJAC0002,009500,1940,08,18.0,Y
IDCJAC0002,009500,1940,09,17.9,Y
IDCJAC0002,009500,1940,10,19.2,Y
IDCJAC0002,009500,1940,11,21.0,Y
IDCJAC0002,009500,1940,12,22.3,Y
IDCJAC0002,009500,1941,01,22.7,Y
IDCJAC0002,009500,1941,02,22.9,Y
IDCJAC0002,009500,1941,03,21.1,Y
IDCJAC0002,009500,1941,04,20.6,Y
IDCJAC0002,009500,1941,05,18.9,Y
IDCJAC0002,009500,1941,06,17.8,Y
IDCJAC0002,009500,1941,07,16.6,Y
IDCJAC0002,009500,1941,08,17.5,Y
IDCJAC0002,009500,1941,09,16.2,Y
IDCJAC0002,009500,1941,10,18.9,Y
IDCJAC0002,009500,1941,11,22.3,Y
IDCJAC0002,009500,1941,12,24.9,Y
IDCJAC0002,009500,1942,01,21.9,Y
IDCJAC0002,009500,1942,02,22.8,Y
IDCJAC0002,009500,1942,03,21.1,Y
IDCJAC0002,009500,1942,04,21.5,Y
IDCJAC0002,009500,1942,05,19.2,Y
IDCJAC0002,009500,1942,06,16.1,Y
IDCJAC0002,009500,1942,07,16.3,Y
IDCJAC0002,009500,1942,08,16.3,Y
IDCJAC0002,009500,1942,09,17.4,Y
IDCJAC0002,009500,1942,10,17.8,Y
IDCJAC0002,009500,1942,11,21.8,Y
IDCJAC0002,009500,1942,12,22.6,Y
IDCJAC0002,009500,1943,01,21.8,Y
IDCJAC0002,009500,1943,02,22.5,Y
IDCJAC0002,009500,1943,03,21.7,Y
IDCJAC0002,009500,1943,04,19.1,Y
IDCJAC0002,009500,1943,05,18.8,Y
IDCJAC0002,009500,1943,06,17.6,Y
IDCJAC0002,009500,1943,07,14.5,Y
IDCJAC0002,009500,1943,08,16.3,Y
IDCJAC0002,009500,1943,09,17.2,Y
IDCJAC0002,009500,1943,10,18.3,Y
IDCJAC0002,009500,1943,11,20.6,Y
IDCJAC0002,009500,1943,12,20.7,Y
IDCJAC0002,009500,1944,01,22.7,Y
IDCJAC0002,009500,1944,02,22.2,Y
IDCJAC0002,009500,1944,03,21.3,Y
IDCJAC0002,009500,1944,04,19.7,Y
IDCJAC0002,009500,1944,05,17.2,Y
IDCJAC0002,009500,1944,06,17.9,Y
IDCJAC0002,009500,1944,07,16.1,Y
IDCJAC0002,009500,1944,08,16.9,Y
IDCJAC0002,009500,1944,09,17.7,Y
IDCJAC0002,009500,1944,10,20.2,Y
IDCJAC0002,009500,1944,11,21.1,Y
IDCJAC0002,009500,1944,12,21.8,Y
IDCJAC0002,009500,1945,01,22.3,Y
IDCJAC0002,009500,1945,02,22.7,Y
IDCJAC0002,009500,1945,03,22.3,Y
IDCJAC0002,009500,1945,04,22.2,Y
IDCJAC0002,009500,1945,05,19.2,Y
IDCJAC0002,009500,1945,06,16.5,Y
IDCJAC0002,009500,1945,07,16.2,Y
IDCJAC0002,009500,1945,08,16.2,Y
IDCJAC0002,009500,1945,09,16.6,Y
IDCJAC0002,009500,1945,10,19.0,Y
IDCJAC0002,009500,1945,11,20.6,Y
IDCJAC0002,009500,1945,12,22.7,Y
IDCJAC0002,009500,1946,01,22.0,Y
IDCJAC0002,009500,1946,02,21.3,Y
IDCJAC0002,009500,1946,03,21.4,Y
IDCJAC0002,009500,1946,04,21.5,Y
IDCJAC0002,009500,1946,05,19.1,Y
IDCJAC0002,009500,1946,06,16.4,Y
IDCJAC0002,009500,1946,07,15.8,Y
IDCJAC0002,009500,1946,08,16.7,Y
IDCJAC0002,009500,1946,09,18.6,Y
IDCJAC0002,009500,1946,10,19.1,Y
IDCJAC0002,009500,1946,11,19.8,Y
IDCJAC0002,009500,1946,12,21.9,Y
IDCJAC0002,009500,1947,01,22.9,Y
IDCJAC0002,009500,1947,02,22.2,Y
IDCJAC0002,009500,1947,03,21.9,Y
IDCJAC0002,009500,1947,04,21.1,Y
IDCJAC0002,009500,1947,05,18.6,Y
IDCJAC0002,009500,1947,06,17.2,Y
IDCJAC0002,009500,1947,07,15.8,Y
IDCJAC0002,009500,1947,08,16.6,Y
IDCJAC0002,009500,1947,09,17.4,Y
IDCJAC0002,009500,1947,10,17.4,Y
IDCJAC0002,009500,1947,11,19.3,Y
IDCJAC0002,009500,1947,12,21.8,Y
IDCJAC0002,009500,1948,01,23.8,Y
IDCJAC0002,009500,1948,02,23.8,Y
IDCJAC0002,009500,1948,03,23.7,Y
IDCJAC0002,009500,1948,04,20.6,Y
IDCJAC0002,009500,1948,05,20.1,Y
IDCJAC0002,009500,1948,06,17.3,Y
IDCJAC0002,009500,1948,07,15.9,Y
IDCJAC0002,009500,1948,08,17.4,Y
IDCJAC0002,009500,1948,09,17.6,Y
IDCJAC0002,009500,1948,10,18.5,Y
IDCJAC0002,009500,1948,11,19.7,Y
IDCJAC0002,009500,1948,12,21.0,Y
IDCJAC0002,009500,1949,01,22.6,Y
IDCJAC0002,009500,1949,02,22.8,Y
IDCJAC0002,009500,1949,03,22.5,Y
IDCJAC0002,009500,1949,04,23.2,Y
IDCJAC0002,009500,1949,05,19.4,Y
IDCJAC0002,009500,1949,06,18.0,Y
IDCJAC0002,009500,1949,07,16.9,Y
IDCJAC0002,009500,1949,08,18.0,Y
IDCJAC0002,009500,1949,09,18.2,Y
IDCJAC0002,009500,1949,10,17.6,Y
IDCJAC0002,009500,1949,11,19.4,Y
IDCJAC0002,009500,1949,12,22.7,Y
IDCJAC0002,009500,1950,01,23.4,Y
IDCJAC0002,009500,1950,02,23.5,Y
IDCJAC0002,009500,1950,03,23.3,Y
IDCJAC0002,009500,1950,04,23.1,Y
IDCJAC0002,009500,1950,05,18.7,Y
IDCJAC0002,009500,1950,06,17.5,Y
IDCJAC0002,009500,1950,07,16.5,Y
IDCJAC0002,009500,1950,08,16.7,Y
IDCJAC0002,009500,1950,09,17.4,Y
IDCJAC0002,009500,1950,10,18.1,Y
IDCJAC0002,009500,1950,11,20.0,Y
IDCJAC0002,009500,1950,12,21.8,Y
IDCJAC0002,009500,1951,01,22.8,Y
IDCJAC0002,009500,1951,02,22.0,Y
IDCJAC0002,009500,1951,03,22.2,Y
IDCJAC0002,009500,1951,04,19.8,Y
IDCJAC0002,009500,1951,05,17.4,Y
IDCJAC0002,009500,1951,06,15.9,Y
IDCJAC0002,009500,1951,07,15.6,Y
IDCJAC0002,009500,1951,08,14.7,Y
IDCJAC0002,009500,1951,09,18.7,Y
IDCJAC0002,009500,1951,10,18.9,Y
IDCJAC0002,009500,1951,11,21.5,Y
IDCJAC0002,009500,1951,12,21.6,Y
IDCJAC0002,009500,1952,01,23.0,Y
IDCJAC0002,009500,1952,02,22.5,Y
IDCJAC0002,009500,1952,03,23.3,Y
IDCJAC0002,009500,1952,04,20.3,Y
IDCJAC0002,009500,1952,05,17.5,Y
IDCJAC0002,009500,1952,06,17.2,Y
IDCJAC0002,009500,1952,07,15.3,Y
IDCJAC0002,009500,1952,08,16.7,Y
IDCJAC0002,009500,1952,09,16.6,Y
IDCJAC0002,009500,1952,10,18.2,Y
IDCJAC0002,009500,1952,11,20.1,Y
IDCJAC0002,009500,1952,12,21.3,Y
IDCJAC0002,009500,1953,01,23.0,Y
IDCJAC0002,009500,1953,02,22.4,Y
IDCJAC0002,009500,1953,03,22.8,Y
IDCJAC0002,009500,1953,04,21.6,Y
IDCJAC0002,009500,1953,05,19.0,Y
IDCJAC0002,009500,1953,06,15.7,Y
IDCJAC0002,009500,1953,07,15.5,Y
IDCJAC0002,009500,1953,08,15.7,Y
IDCJAC0002,009500,1953,09,17.6,Y
IDCJAC0002,009500,1953,10,18.5,Y
IDCJAC0002,009500,1953,11,20.2,Y
IDCJAC0002,009500,1953,12,20.5,Y
IDCJAC0002,009500,1954,01,23.5,Y
IDCJAC0002,009500,1954,02,22.6,Y
IDCJAC0002,009500,1954,03,22.0,Y
IDCJAC0002,009500,1954,04,19.9,Y
IDCJAC0002,009500,1954,05,18.2,Y
IDCJAC0002,009500,1954,06,16.5,Y
IDCJAC0002,009500,1954,07,16.1,Y
IDCJAC0002,009500,1954,08,16.2,Y
IDCJAC0002,009500,1954,09,18.3,Y
IDCJAC0002,009500,1954,10,19.4,Y
IDCJAC0002,009500,1954,11,20.7,Y
IDCJAC0002,009500,1954,12,23.0,Y
IDCJAC0002,009500,1955,01,23.1,Y
IDCJAC0002,009500,1955,02,22.4,Y
IDCJAC0002,009500,1955,03,23.2,Y
IDCJAC0002,009500,1955,04,19.9,Y
IDCJAC0002,009500,1955,05,17.1,Y
IDCJAC0002,009500,1955,06,15.3,Y
IDCJAC0002,009500,1955,07,15.5,Y
IDCJAC0002,009500,1955,08,15.2,Y
IDCJAC0002,009500,1955,09,17.1,Y
IDCJAC0002,009500,1955,10,17.3,Y
IDCJAC0002,009500,1955,11,20.2,Y
IDCJAC0002,009500,1955,12,21.9,Y
IDCJAC0002,009500,1956,01,25.4,Y
IDCJAC0002,009500,1956,02,23.6,Y
IDCJAC0002,009500,1956,03,23.7,Y
IDCJAC0002,009500,1956,04,19.4,Y
IDCJAC0002,009500,1956,05,17.5,Y
IDCJAC0002,009500,1956,06,14.7,Y
IDCJAC0002,009500,1956,07,14.9,Y
IDCJAC0002,009500,1956,08,14.7,Y
IDCJAC0002,009500,1956,09,17.2,Y
IDCJAC0002,009500,1956,10,17.6,Y
IDCJAC0002,009500,1956,11,20.9,Y
IDCJAC0002,009500,1956,12,22.5,Y
IDCJAC0002,009500,1957,01,24.8,Y
IDCJAC0002,009500,1957,02,24.2,Y
IDCJAC0002,009500,1957,03,22.8,Y
IDCJAC0002,009500,1957,04,20.5,Y
IDCJAC0002,009500,1957,05,19.3,Y
IDCJAC0002,009500,1957,06,16.8,Y
IDCJAC0002,009500,1957,07,14.9,Y
IDCJAC0002,009500,1957,08,17.0,Y
IDCJAC0002,009500,1957,09,17.4,Y
IDCJAC0002,009500,1957,10,20.2,Y
IDCJAC0002,009500,1957,11,22.0,Y
IDCJAC0002,009500,1957,12,22.9,Y
IDCJAC0002,009500,1958,01,25.2,Y
IDCJAC0002,009500,1958,02,24.0,Y
IDCJAC0002,009500,1958,03,23.1,Y
IDCJAC0002,009500,1958,04,22.1,Y
IDCJAC0002,009500,1958,05,18.6,Y
IDCJAC0002,009500,1958,06,16.9,Y
IDCJAC0002,009500,1958,07,14.3,Y
IDCJAC0002,009500,1958,08,16.4,Y
IDCJAC0002,009500,1958,09,15.6,Y
IDCJAC0002,009500,1958,10,17.9,Y
IDCJAC0002,009500,1958,11,21.9,Y
IDCJAC0002,009500,1958,12,21.7,Y
IDCJAC0002,009500,1959,01,24.3,Y
IDCJAC0002,009500,1959,02,22.5,Y
IDCJAC0002,009500,1959,03,24.5,Y
IDCJAC0002,009500,1959,04,21.8,Y
IDCJAC0002,009500,1959,05,19.1,Y
IDCJAC0002,009500,1959,06,17.6,Y
IDCJAC0002,009500,1959,07,17.1,Y
IDCJAC0002,009500,1959,08,18.1,Y
IDCJAC0002,009500,1959,09,16.9,Y
IDCJAC0002,009500,1959,10,19.7,Y
IDCJAC0002,009500,1959,11,19.3,Y
IDCJAC0002,009500,1959,12,20.0,Y
IDCJAC0002,009500,1960,01,21.8,Y
IDCJAC0002,009500,1960,02,22.8,Y
IDCJAC0002,009500,1960,03,20.7,Y
IDCJAC0002,009500,1960,04,18.5,Y
IDCJAC0002,009500,1960,05,17.3,Y
IDCJAC0002,009500,1960,06,16.2,Y
IDCJAC0002,009500,1960,07,14.1,Y
IDCJAC0002,009500,1960,08,15.5,Y
IDCJAC0002,009500,1960,09,17.1,Y
IDCJAC0002,009500,1960,10,19.7,Y
IDCJAC0002,009500,1960,11,19.3,Y
IDCJAC0002,009500,1960,12,22.0,Y
IDCJAC0002,009500,1961,01,24.3,Y
IDCJAC0002,009500,1961,02,25.7,Y
IDCJAC0002,009500,1961,03,24.8,Y
IDCJAC0002,009500,1961,04,19.6,Y
IDCJAC0002,009500,1961,05,19.9,Y
IDCJAC0002,009500,1961,06,16.9,Y
IDCJAC0002,009500,1961,07,15.5,Y
IDCJAC0002,009500,1961,08,16.1,Y
IDCJAC0002,009500,1961,09,18.6,Y
IDCJAC0002,009500,1961,10,19.3,Y
IDCJAC0002,009500,1961,11,21.5,Y
IDCJAC0002,009500,1961,12,21.6,Y
IDCJAC0002,009500,1962,01,23.3,Y
IDCJAC0002,009500,1962,02,23.4,Y
IDCJAC0002,009500,1962,03,22.6,Y
IDCJAC0002,009500,1962,04,22.1,Y
IDCJAC0002,009500,1962,05,19.2,Y
IDCJAC0002,009500,1962,06,17.8,Y
IDCJAC0002,009500,1962,07,16.5,Y
IDCJAC0002,009500,1962,08,17.1,Y
IDCJAC0002,009500,1962,09,17.2,Y
IDCJAC0002,009500,1962,10,17.9,Y
IDCJAC0002,009500,1962,11,21.7,Y
IDCJAC0002,009500,1962,12,22.2,Y
IDCJAC0002,009500,1963,01,22.8,Y
IDCJAC0002,009500,1963,02,23.2,Y
IDCJAC0002,009500,1963,03,23.2,Y
IDCJAC0002,009500,1963,04,21.4,Y
IDCJAC0002,009500,1963,05,19.2,Y
IDCJAC0002,009500,1963,06,16.6,Y
IDCJAC0002,009500,1963,07,15.3,Y
IDCJAC0002,009500,1963,08,16.7,Y
IDCJAC0002,009500,1963,09,17.7,Y
IDCJAC0002,009500,1963,10,20.8,Y
IDCJAC0002,009500,1963,11,20.9,Y
IDCJAC0002,009500,1963,12,23.3,Y
IDCJAC0002,009500,1964,01,23.0,Y
IDCJAC0002,009500,1964,02,22.5,Y
IDCJAC0002,009500,1964,03,23.4,Y
IDCJAC0002,009500,1964,04,19.6,Y
IDCJAC0002,009500,1964,05,18.7,Y
IDCJAC0002,009500,1964,06,17.5,Y
IDCJAC0002,009500,1964,07,15.3,Y
IDCJAC0002,009500,1964,08,15.7,Y
IDCJAC0002,009500,1964,09,16.6,Y
IDCJAC0002,009500,1964,10,17.0,Y
IDCJAC0002,009500,1964,11,20.0,Y
IDCJAC0002,009500,1964,12,20.4,Y
IDCJAC0002,009500,1965,01,24.4,Y
IDCJAC0002,009500,1965,02,23.6,Y
IDCJAC0002,009500,1965,03,23.1,Y
IDCJAC0002,009500,1965,04,22.3,Y
IDCJAC0002,009500,2002,09,17.5,Y
IDCJAC0002,009500,2002,10,19.0,Y
IDCJAC0002,009500,2002,11,20.2,Y
IDCJAC0002,009500,2002,12,21.3,Y
IDCJAC0002,009500,2003,01,22.4,Y
IDCJAC0002,009500,2003,02,23.2,Y
IDCJAC0002,009500,2003,03,23.6,Y
IDCJAC0002,009500,2003,04,22.0,Y
IDCJAC0002,009500,2003,05,20.8,Y
IDCJAC0002,009500,2003,06,17.1,Y
IDCJAC0002,009500,2003,07,16.7,Y
IDCJAC0002,009500,2003,08,16.1,Y
IDCJAC0002,009500,2003,09,17.0,Y
IDCJAC0002,009500,2003,10,18.0,Y
IDCJAC0002,009500,2003,11,19.5,Y
IDCJAC0002,009500,2003,12,21.4,Y
IDCJAC0002,009500,2004,01,21.0,Y
IDCJAC0002,009500,2004,02,23.1,Y
IDCJAC0002,009500,2004,03,21.8,Y
IDCJAC0002,009500,2004,04,21.7,Y
IDCJAC0002,009500,2004,05,19.0,Y
IDCJAC0002,009500,2004,06,17.4,Y
IDCJAC0002,009500,2004,07,16.1,Y
IDCJAC0002,009500,2004,08,15.8,Y
IDCJAC0002,009500,2004,09,17.4,Y
IDCJAC0002,009500,2004,10,18.8,Y
IDCJAC0002,009500,2004,11,20.4,Y
IDCJAC0002,009500,2004,12,22.7,Y
IDCJAC0002,009500,2005,01,22.1,Y
IDCJAC0002,009500,2005,02,21.9,Y
IDCJAC0002,009500,2005,03,23.6,Y
IDCJAC0002,009500,2005,04,20.4,Y
IDCJAC0002,009500,2005,05,20.9,Y
IDCJAC0002,009500,2005,06,16.7,Y
IDCJAC0002,009500,2005,07,16.8,Y
IDCJAC0002,009500,2005,08,16.6,Y
IDCJAC0002,009500,2005,09,17.1,Y
IDCJAC0002,009500,2005,10,17.4,Y
IDCJAC0002,009500,2005,11,18.3,Y
IDCJAC0002,009500,2005,12,20.7,Y
IDCJAC0002,009500,2006,01,20.5,Y
IDCJAC0002,009500,2006,02,21.7,Y
IDCJAC0002,009500,2006,03,21.9,Y
IDCJAC0002,009500,2006,04,18.6,Y
IDCJAC0002,009500,2006,05,19.0,Y
IDCJAC0002,009500,2006,06,17.4,Y
IDCJAC0002,009500,2006,07,17.0,Y
IDCJAC0002,009500,2006,08,19.2,Y
IDCJAC0002,009500,2006,09,18.1,Y
IDCJAC0002,009500,2006,10,18.8,Y
IDCJAC0002,009500,2006,11,21.2,Y
IDCJAC0002,009500,2006,12,21.8,Y
IDCJAC0002,009500,2007,01,22.1,Y
IDCJAC0002,009500,2007,02,22.9,Y
IDCJAC0002,009500,2007,03,22.8,Y
IDCJAC0002,009500,2007,04,20.9,Y
IDCJAC0002,009500,2007,05,18.3,Y
IDCJAC0002,009500,2007,06,17.6,Y
IDCJAC0002,009500,2007,07,17.6,Y
IDCJAC0002,009500,2007,08,17.6,Y
IDCJAC0002,009500,2007,09,18.4,Y
IDCJAC0002,009500,2007,10,17.7,Y
IDCJAC0002,009500,2007,11,19.8,Y
IDCJAC0002,009500,2007,12,20.3,Y
IDCJAC0002,009500,2008,01,21.8,Y
IDCJAC0002,009500,2008,02,22.8,Y
IDCJAC0002,009500,2008,03,21.9,Y
IDCJAC0002,009500,2008,04,21.3,Y
IDCJAC0002,009500,2008,05,19.9,Y
IDCJAC0002,009500,2008,06,17.9,Y
IDCJAC0002,009500,2008,07,15.6,Y
IDCJAC0002,009500,2008,08,16.6,Y
IDCJAC0002,009500,2008,09,17.9,Y
IDCJAC0002,009500,2008,10,18.4,Y
IDCJAC0002,009500,2008,11,18.6,Y
IDCJAC0002,009500,2008,12,20.7,Y
IDCJAC0002,009500,2009,01,23.0,Y
IDCJAC0002,009500,2009,02,23.2,Y
IDCJAC0002,009500,2009,03,22.0,Y
IDCJAC0002,009500,2009,04,20.6,Y
IDCJAC0002,009500,2009,05,20.3,Y
IDCJAC0002,009500,2009,06,16.7,Y
IDCJAC0002,009500,2009,07,16.2,Y
IDCJAC0002,009500,2009,08,16.6,Y
IDCJAC0002,009500,2009,09,16.3,Y
IDCJAC0002,009500,2009,10,18.3,Y
IDCJAC0002,009500,2009,11,20.9,Y
IDCJAC0002,009500,2009,12,20.8,Y
IDCJAC0002,009500,2010,01,23.0,Y
IDCJAC0002,009500,2010,02,23.1,Y
IDCJAC0002,009500,2010,03,23.2,Y
IDCJAC0002,009500,2010,04,20.7,Y
IDCJAC0002,009500,2010,05,18.8,Y
IDCJAC0002,009500,2010,06,17.2,Y
IDCJAC0002,009500,2010,07,16.6,Y
IDCJAC0002,009500,2010,08,16.6,Y
IDCJAC0002,009500,2010,09,17.2,Y
IDCJAC0002,009500,2010,10,19.8,Y
IDCJAC0002,009500,2010,11,21.6,Y
IDCJAC0002,009500,2010,12,20.3,Y
IDCJAC0002,009500,2011,01,23.6,Y
IDCJAC0002,009500,2011,02,22.5,Y
IDCJAC0002,009500,2011,03,23.4,Y
IDCJAC0002,009500,2011,04,23.0,Y
IDCJAC0002,009500,2011,05,19.9,Y
IDCJAC0002,009500,2011,06,18.2,Y
IDCJAC0002,009500,2011,07,16.7,Y
IDCJAC0002,009500,2011,08,18.1,Y
IDCJAC0002,009500,2011,09,17.8,Y
IDCJAC0002,009500,2011,10,18.4,Y
IDCJAC0002,009500,2011,11,21.5,Y
IDCJAC0002,009500,2011,12,22.2,Y
IDCJAC0002,009500,2012,01,23.8,Y
IDCJAC0002,009500,2012,02,23.1,Y
IDCJAC0002,009500,2012,03,23.9,Y
IDCJAC0002,009500,2012,04,23.0,Y
IDCJAC0002,009500,2012,05,19.9,Y
IDCJAC0002,009500,2012,06,17.5,Y
IDCJAC0002,009500,2012,07,17.2,Y
IDCJAC0002,009500,2012,08,17.7,Y
IDCJAC0002,009500,2012,09,18.4,Y
IDCJAC0002,009500,2012,10,21.5,Y
IDCJAC0002,009500,2012,11,21.2,Y
IDCJAC0002,009500,2012,12,22.3,Y
IDCJAC0002,009500,2013,01,24.5,Y
IDCJAC0002,009500,2013,02,23.7,Y
IDCJAC0002,009500,2013,03,21.9,Y
IDCJAC0002,009500,2013,04,22.1,Y
IDCJAC0002,009500,2013,05,19.4,Y
IDCJAC0002,009500,2013,06,18.0,Y
IDCJAC0002,009500,2013,07,16.9,Y
IDCJAC0002,009500,2013,08,17.7,Y
IDCJAC0002,009500,2013,09,18.6,Y
IDCJAC0002,009500,2013,10,19.0,Y
IDCJAC0002,009500,2013,11,20.7,Y
IDCJAC0002,009500,2013,12,21.2,Y
IDCJAC0002,009500,2014,01,23.8,Y
