Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,009021,1992,09,57.4,Y
IDCJAC0001,009021,1992,10,23.6,Y
IDCJAC0001,009021,1992,11,75.8,Y
IDCJAC0001,009021,1992,12,2.6,Y
IDCJAC0001,009021,1993,01,0.8,Y
IDCJAC0001,009021,1993,02,35.4,Y
IDCJAC0001,009021,1993,03,5.6,Y
IDCJAC0001,009021,1993,04,14.4,Y
IDCJAC0001,009021,1993,05,114.4,Y
IDCJAC0001,009021,1993,06,81.8,Y
IDCJAC0001,009021,1993,07,134.2,Y
IDCJAC0001,009021,1993,08,149.2,Y
IDCJAC0001,009021,1993,09,91.8,Y
IDCJAC0001,009021,1993,10,31.2,Y
IDCJAC0001,009021,1993,11,6.4,Y
IDCJAC0001,009021,1993,12,0.8,Y
IDCJAC0001,009021,1994,01,0.0,Y
IDCJAC0001,009021,1994,02,0.2,Y
IDCJAC0001,009021,1994,03,2.0,Y
IDCJAC0001,009021,1994,04,3.4,Y
IDCJAC0001,009021,1994,05,86.4,Y
IDCJAC0001,009021,1994,06,150.0,Y
IDCJAC0001,009021,1994,07,153.2,Y
IDCJAC0001,009021,1994,08,131.4,Y
IDCJAC0001,009021,1994,09,66.0,Y
IDCJAC0001,009021,1994,10,10.8,Y
IDCJAC0001,009021,1994,11,5.4,Y
IDCJAC0001,009021,1994,12,0.2,Y
IDCJAC0001,009021,1995,01,0.0,Y
IDCJAC0001,009021,1995,02,20.6,Y
IDCJAC0001,009021,1995,03,15.4,Y
IDCJAC0001,009021,1995,04,10.6,Y
IDCJAC0001,009021,1995,05,138.6,Y
IDCJAC0001,009021,1995,06,122.8,Y
IDCJAC0001,009021,1995,07,217.6,Y
IDCJAC0001,009021,1995,08,76.0,Y
IDCJAC0001,009021,1995,09,55.4,Y
IDCJAC0001,009021,1995,10,87.2,Y
IDCJAC0001,009021,1995,11,46.6,Y
IDCJAC0001,009021,1995,12,2.4,Y
IDCJAC0001,009021,1996,01,1.8,Y
IDCJAC0001,009021,1996,02,0.4,Y
IDCJAC0001,009021,1996,03,4.8,Y
IDCJAC0001,009021,1996,04,16.6,Y
IDCJAC0001,009021,1996,05,50.0,Y
IDCJAC0001,009021,1996,06,232.0,Y
IDCJAC0001,009021,1996,07,217.6,Y
IDCJAC0001,009021,1996,08,117.8,Y
IDCJAC0001,009021,1996,09,133.6,Y
IDCJAC0001,009021,1996,10,53.2,Y
IDCJAC0001,009021,1996,11,44.6,Y
IDCJAC0001,009021,1996,12,16.8,Y
IDCJAC0001,009021,1997,01,0.8,Y
IDCJAC0001,009021,1997,02,8.0,Y
IDCJAC0001,009021,1997,03,29.8,Y
IDCJAC0001,009021,1997,04,28.2,Y
IDCJAC0001,009021,1997,05,78.8,Y
IDCJAC0001,009021,1997,06,110.4,Y
IDCJAC0001,009021,1997,07,125.0,Y
IDCJAC0001,009021,1997,08,128.2,Y
IDCJAC0001,009021,1997,09,105.6,Y
IDCJAC0001,009021,1997,10,31.6,Y
IDCJAC0001,009021,1997,11,6.6,Y
IDCJAC0001,009021,1997,12,0.0,Y
IDCJAC0001,009021,1998,01,2.6,Y
IDCJAC0001,009021,1998,02,0.0,Y
IDCJAC0001,009021,1998,03,29.8,Y
IDCJAC0001,009021,1998,04,12.4,Y
IDCJAC0001,009021,1998,05,78.8,Y
IDCJAC0001,009021,1998,06,128.4,Y
IDCJAC0001,009021,1998,07,103.0,Y
IDCJAC0001,009021,1998,08,155.6,Y
IDCJAC0001,009021,1998,09,114.4,Y
IDCJAC0001,009021,1998,10,36.4,Y
IDCJAC0001,009021,1998,11,13.2,Y
IDCJAC0001,009021,1998,12,9.6,Y
IDCJAC0001,009021,1999,01,45.6,Y
IDCJAC0001,009021,1999,02,0.6,Y
IDCJAC0001,009021,1999,03,27.4,Y
IDCJAC0001,009021,1999,04,13.8,Y
IDCJAC0001,009021,1999,05,111.4,Y
IDCJAC0001,009021,1999,06,137.8,Y
IDCJAC0001,009021,1999,07,116.0,Y
IDCJAC0001,009021,1999,08,156.6,Y
IDCJAC0001,009021,1999,09,91.8,Y
IDCJAC0001,009021,1999,10,78.8,Y
IDCJAC0001,009021,1999,11,4.8,Y
IDCJAC0001,009021,1999,12,8.4,Y
IDCJAC0001,009021,2000,01,102.4,Y
IDCJAC0001,009021,2000,02,0.2,Y
IDCJAC0001,009021,2000,03,30.0,Y
IDCJAC0001,009021,2000,04,41.0,Y
IDCJAC0001,009021,2000,05,20.8,Y
IDCJAC0001,009021,2000,06,95.4,Y
IDCJAC0001,009021,2000,07,216.8,Y
IDCJAC0001,009021,2000,08,130.0,Y
IDCJAC0001,009021,2000,09,45.4,Y
IDCJAC0001,009021,2000,10,5.4,Y
IDCJAC0001,009021,2000,11,19.0,Y
IDCJAC0001,009021,2000,12,0.6,Y
IDCJAC0001,009021,2001,01,0.8,Y
IDCJAC0001,009021,2001,02,1.8,Y
IDCJAC0001,009021,2001,03,2.6,Y
IDCJAC0001,009021,2001,04,5.0,Y
IDCJAC0001,009021,2001,05,99.0,Y
IDCJAC0001,009021,2001,06,56.2,Y
IDCJAC0001,009021,2001,07,183.8,Y
IDCJAC0001,009021,2001,08,120.8,Y
IDCJAC0001,009021,2001,09,98.0,Y
IDCJAC0001,009021,2001,10,27.0,Y
IDCJAC0001,009021,2001,11,22.2,Y
IDCJAC0001,009021,2001,12,5.8,Y
IDCJAC0001,009021,2002,01,10.2,Y
IDCJAC0001,009021,2002,02,1.0,Y
IDCJAC0001,009021,2002,03,4.0,Y
IDCJAC0001,009021,2002,04,76.4,Y
IDCJAC0001,009021,2002,05,65.6,Y
IDCJAC0001,009021,2002,06,138.2,Y
IDCJAC0001,009021,2002,07,134.4,Y
IDCJAC0001,009021,2002,08,79.2,Y
IDCJAC0001,009021,2002,09,75.0,Y
IDCJAC0001,009021,2002,10,38.4,Y
IDCJAC0001,009021,2002,11,23.6,Y
IDCJAC0001,009021,2002,12,2.2,Y
IDCJAC0001,009021,2003,01,0.6,Y
IDCJAC0001,009021,2003,02,19.6,Y
IDCJAC0001,009021,2003,03,60.4,Y
IDCJAC0001,009021,2003,04,44.8,Y
IDCJAC0001,009021,2003,05,84.4,Y
IDCJAC0001,009021,2003,06,158.2,Y
IDCJAC0001,009021,2003,07,154.4,Y
IDCJAC0001,009021,2003,08,121.0,Y
IDCJAC0001,009021,2003,09,95.4,Y
IDCJAC0001,009021,2003,10,22.2,Y
IDCJAC0001,009021,2003,11,46.4,Y
IDCJAC0001,009021,2003,12,2.8,Y
IDCJAC0001,009021,2004,01,0.0,Y
IDCJAC0001,009021,2004,02,9.2,Y
IDCJAC0001,009021,2004,03,0.4,Y
IDCJAC0001,009021,2004,04,6.0,Y
IDCJAC0001,009021,2004,05,118.0,Y
IDCJAC0001,009021,2004,06,110.0,Y
IDCJAC0001,009021,2004,07,101.6,Y
IDCJAC0001,009021,2004,08,149.6,Y
IDCJAC0001,009021,2004,09,29.2,Y
IDCJAC0001,009021,2004,10,41.0,Y
IDCJAC0001,009021,2004,11,41.0,Y
IDCJAC0001,009021,2004,12,3.2,Y
IDCJAC0001,009021,2005,01,1.0,Y
IDCJAC0001,009021,2005,02,2.8,Y
IDCJAC0001,009021,2005,03,52.8,Y
IDCJAC0001,009021,2005,04,20.8,Y
IDCJAC0001,009021,2005,05,153.2,Y
IDCJAC0001,009021,2005,06,250.2,Y
IDCJAC0001,009021,2005,07,63.4,Y
IDCJAC0001,009021,2005,08,119.2,Y
IDCJAC0001,009021,2005,09,84.8,Y
IDCJAC0001,009021,2005,10,50.6,Y
IDCJAC0001,009021,2005,11,15.4,Y
IDCJAC0001,009021,2005,12,5.8,Y
IDCJAC0001,009021,2006,01,28.2,Y
IDCJAC0001,009021,2006,02,24.0,Y
IDCJAC0001,009021,2006,03,5.8,Y
IDCJAC0001,009021,2006,04,32.4,Y
IDCJAC0001,009021,2006,05,43.6,Y
IDCJAC0001,009021,2006,06,27.8,Y
IDCJAC0001,009021,2006,07,80.2,Y
IDCJAC0001,009021,2006,08,124.6,Y
IDCJAC0001,009021,2006,09,65.6,Y
IDCJAC0001,009021,2006,10,24.4,Y
IDCJAC0001,009021,2006,11,19.2,Y
IDCJAC0001,009021,2006,12,3.8,Y
IDCJAC0001,009021,2007,01,20.2,Y
IDCJAC0001,009021,2007,02,2.8,Y
IDCJAC0001,009021,2007,03,5.4,Y
IDCJAC0001,009021,2007,04,70.6,Y
IDCJAC0001,009021,2007,05,68.6,Y
IDCJAC0001,009021,2007,06,53.4,Y
IDCJAC0001,009021,2007,07,193.4,Y
IDCJAC0001,009021,2007,08,113.0,Y
IDCJAC0001,009021,2007,09,97.2,Y
IDCJAC0001,009021,2007,10,46.6,Y
IDCJAC0001,009021,2007,11,5.2,Y
IDCJAC0001,009021,2007,12,16.2,Y
IDCJAC0001,009021,2008,01,0.0,Y
IDCJAC0001,009021,2008,02,39.6,Y
IDCJAC0001,009021,2008,03,16.2,Y
IDCJAC0001,009021,2008,04,135.0,Y
IDCJAC0001,009021,2008,05,59.8,Y
IDCJAC0001,009021,2008,06,170.0,Y
IDCJAC0001,009021,2008,07,213.6,Y
IDCJAC0001,009021,2008,08,19.0,Y
IDCJAC0001,009021,2008,09,66.8,Y
IDCJAC0001,009021,2008,10,33.8,Y
IDCJAC0001,009021,2008,11,69.0,Y
IDCJAC0001,009021,2008,12,5.4,Y
IDCJAC0001,009021,2009,01,12.6,Y
IDCJAC0001,009021,2009,02,5.4,Y
IDCJAC0001,009021,2009,03,6.0,Y
IDCJAC0001,009021,2009,04,6.8,Y
IDCJAC0001,009021,2009,05,49.6,Y
IDCJAC0001,009021,2009,06,131.4,Y
IDCJAC0001,009021,2009,07,145.4,Y
IDCJAC0001,009021,2009,08,129.0,Y
IDCJAC0001,009021,2009,09,93.2,Y
IDCJAC0001,009021,2009,10,4.0,Y
IDCJAC0001,009021,2009,11,32.4,Y
IDCJAC0001,009021,2009,12,0.0,Y
IDCJAC0001,009021,2010,01,0.0,Y
IDCJAC0001,009021,2010,02,0.0,Y
IDCJAC0001,009021,2010,03,43.2,Y
IDCJAC0001,009021,2010,04,23.2,Y
IDCJAC0001,009021,2010,05,88.6,Y
IDCJAC0001,009021,2010,06,47.2,Y
IDCJAC0001,009021,2010,07,144.6,Y
IDCJAC0001,009021,2010,08,60.0,Y
IDCJAC0001,009021,2010,09,27.8,Y
IDCJAC0001,009021,2010,10,25.2,Y
IDCJAC0001,009021,2010,11,7.6,Y
IDCJAC0001,009021,2010,12,16.0,Y
IDCJAC0001,009021,2011,01,43.2,Y
IDCJAC0001,009021,2011,02,0.4,Y
IDCJAC0001,009021,2011,03,0.0,Y
IDCJAC0001,009021,2011,04,26.2,Y
IDCJAC0001,009021,2011,05,58.6,Y
IDCJAC0001,009021,2011,06,143.2,Y
IDCJAC0001,009021,2011,07,164.6,Y
IDCJAC0001,009021,2011,08,127.8,Y
IDCJAC0001,009021,2011,09,102.4,Y
IDCJAC0001,009021,2011,10,63.4,Y
IDCJAC0001,009021,2011,11,38.6,Y
IDCJAC0001,009021,2011,12,67.4,Y
IDCJAC0001,009021,2012,01,27.4,Y
IDCJAC0001,009021,2012,02,19.0,Y
IDCJAC0001,009021,2012,03,0.0,Y
IDCJAC0001,009021,2012,04,53.2,Y
IDCJAC0001,009021,2012,05,39.8,Y
IDCJAC0001,009021,2012,06,134.4,Y
IDCJAC0001,009021,2012,07,30.6,Y
IDCJAC0001,009021,2012,08,117.8,Y
IDCJAC0001,009021,2012,09,103.8,Y
IDCJAC0001,009021,2012,10,13.8,Y
IDCJAC0001,009021,2012,11,84.8,Y
IDCJAC0001,009021,2012,12,24.8,Y
IDCJAC0001,009021,2013,01,8.2,Y
IDCJAC0001,009021,2013,02,1.0,Y
IDCJAC0001,009021,2013,03,60.2,Y
IDCJAC0001,009021,2013,04,7.8,Y
IDCJAC0001,009021,2013,05,112.2,Y
IDCJAC0001,009021,2013,06,23.0,Y
IDCJAC0001,009021,2013,07,119.2,Y
IDCJAC0001,009021,2013,08,160.6,Y
IDCJAC0001,009021,2013,09,172.4,Y
IDCJAC0001,009021,2013,10,32.4,Y
IDCJAC0001,009021,2013,11,6.2,Y
IDCJAC0001,009021,2013,12,0.8,Y
IDCJAC0001,009021,2014,01,0.4,Y
IDCJAC0001,009021,2014,02,0.0,Y
IDCJAC0001,009021,2014,03,4.4,Y
IDCJAC0001,009021,2014,04,18.6,Y
IDCJAC0001,009021,2014,05,125.2,Y
IDCJAC0001,009021,2014,06,92.2,Y
IDCJAC0001,009021,2014,07,139.2,Y
IDCJAC0001,009021,2014,08,109.6,Y
IDCJAC0001,009021,2014,09,70.2,Y
IDCJAC0001,009021,2014,10,34.2,Y
IDCJAC0001,009021,2014,11,26.6,Y
IDCJAC0001,009021,2014,12,0.2,Y
IDCJAC0001,009021,2015,01,0.4,Y
IDCJAC0001,009021,2015,02,28.4,Y
IDCJAC0001,009021,2015,03,22.0,Y
IDCJAC0001,009021,2015,04,56.0,Y
IDCJAC0001,009021,2015,05,68.8,Y
IDCJAC0001,009021,2015,06,100.2,Y
IDCJAC0001,009021,2015,07,98.8,Y
IDCJAC0001,009021,2015,08,102.8,Y
IDCJAC0001,009021,2015,09,46.8,Y
IDCJAC0001,009021,2015,10,19.2,Y
IDCJAC0001,009021,2015,11,17.4,Y
IDCJAC0001,009021,2015,12,17.4,Y
IDCJAC0001,009021,2016,01,23.4,Y
IDCJAC0001,009021,2016,02,0.8,N
IDCJAC0001,009021,2016,03,21.4,Y
IDCJAC0001,009021,2016,04,61.6,Y
IDCJAC0001,009021,2016,05,106.0,Y
IDCJAC0001,009021,2016,06,86.4,Y
IDCJAC0001,009021,2016,07,129.4,Y
IDCJAC0001,009021,2016,08,131.6,Y
IDCJAC0001,009021,2016,09,61.8,Y
IDCJAC0001,009021,2016,10,37.8,Y
IDCJAC0001,009021,2016,11,5.6,Y
IDCJAC0001,009021,2016,12,8.6,Y
IDCJAC0001,009021,2017,01,39.8,Y
IDCJAC0001,009021,2017,02,89.8,Y
IDCJAC0001,009021,2017,03,19.8,Y
IDCJAC0001,009021,2017,04,0.0,Y
IDCJAC0001,009021,2017,05,57.0,Y
IDCJAC0001,009021,2017,06,54.8,Y
IDCJAC0001,009021,2017,07,181.8,Y
IDCJAC0001,009021,2017,08,149.2,Y
IDCJAC0001,009021,2017,09,81.2,Y
IDCJAC0001,009021,2017,10,26.0,Y
IDCJAC0001,009021,2017,11,1.8,Y
IDCJAC0001,009021,2017,12,28.2,Y
IDCJAC0001,009021,2018,01,92.0,Y
IDCJAC0001,009021,2018,02,0.4,Y
IDCJAC0001,009021,2018,03,1.4,Y
IDCJAC0001,009021,2018,04,10.8,Y
IDCJAC0001,009021,2018,05,72.0,Y
IDCJAC0001,009021,2018,06,129.0,Y
IDCJAC0001,009021,2018,07,180.6,Y
IDCJAC0001,009021,2018,08,176.8,Y
IDCJAC0001,009021,2018,09,39.0,Y
IDCJAC0001,009021,2018,10,36.2,Y
IDCJAC0001,009021,2018,11,4.8,Y
IDCJAC0001,009021,2018,12,0.8,Y
IDCJAC0001,009021,2019,01,5.8,Y
IDCJAC0001,009021,2019,02,0.8,Y
IDCJAC0001,009021,2019,03,4.8,Y
IDCJAC0001,009021,2019,04,35.2,Y
IDCJAC0001,009021,2019,05,12.4,Y
IDCJAC0001,009021,2019,06,175.0,Y
IDCJAC0001,009021,2019,07,101.0,Y
IDCJAC0001,009021,2019,08,117.2,Y
IDCJAC0001,009021,2019,09,31.8,Y
IDCJAC0001,009021,2019,10,23.4,Y
IDCJAC0001,009021,2019,11,15.0,N
IDCJAC0001,009021,2019,12,2.2,Y
IDCJAC0001,009021,2020,01,1.4,Y
IDCJAC0001,009021,2020,02,20.2,Y
IDCJAC0001,009021,2020,03,28.0,Y
IDCJAC0001,009021,2020,04,15.2,Y
IDCJAC0001,009021,2020,05,109.8,Y
IDCJAC0001,009021,2020,06,104.2,Y
IDCJAC0001,009021,2020,07,71.2,Y
IDCJAC0001,009021,2020,08,99.4,N
IDCJAC0001,009021,2020,09,81.0,Y
IDCJAC0001,009021,2020,10,13.2,Y
IDCJAC0001,009021,2020,11,88.8,N
IDCJAC0001,009021,2020,12,3.8,N
IDCJAC0001,009021,2021,01,0.0,Y
IDCJAC0001,009021,2021,02,28.6,Y
IDCJAC0001,009021,2021,03,32.6,N
IDCJAC0001,009021,2021,04,34.2,Y
IDCJAC0001,009021,2021,05,116.0,N
IDCJAC0001,009021,2021,06,103.2,Y
IDCJAC0001,009021,2021,07,262.8,N
IDCJAC0001,009021,2021,08,51.2,Y
IDCJAC0001,009021,2021,09,64.2,N
IDCJAC0001,009021,2021,10,97.6,N
IDCJAC0001,009021,2021,11,6.0,N
IDCJAC0001,009021,2021,12,2.6,Y
IDCJAC0001,009021,2022,01,0.0,Y
IDCJAC0001,009021,2022,02,1.8,N
IDCJAC0001,009021,2022,03,4.8,N
IDCJAC0001,009021,2022,04,58.4,N
IDCJAC0001,009021,2022,05,72.8,N
IDCJAC0001,009021,2022,06,66.6,N
IDCJAC0001,009021,2022,07,120.2,N
IDCJAC0001,009021,2022,08,170.6,N
