Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,009025,2016,02,9.4,Y
IDCJAC0001,009025,2016,03,28.2,Y
IDCJAC0001,009025,2016,04,49.8,Y
IDCJAC0001,009025,2016,05,97.7,Y
IDCJAC0001,009025,2016,07,128.3,Y
IDCJAC0001,009025,2016,08,157.3,Y
IDCJAC0001,009025,2016,09,56.5,Y
IDCJAC0001,009025,2016,10,40.3,Y
IDCJAC0001,009025,2016,11,6.2,Y
IDCJAC0001,009025,2016,12,16.6,Y
IDCJAC0001,009025,2017,01,54.7,Y
IDCJAC0001,009025,2017,02,66.8,Y
IDCJAC0001,009025,2017,03,26.0,Y
IDCJAC0001,009025,2017,04,0.0,Y
IDCJAC0001,009025,2017,05,73.3,Y
IDCJAC0001,009025,2017,06,42.4,Y
IDCJAC0001,009025,2017,07,184.6,Y
IDCJAC0001,009025,2017,08,164.6,Y
IDCJAC0001,009025,2017,09,78.7,Y
IDCJAC0001,009025,2017,10,31.8,Y
IDCJAC0001,009025,2017,11,9.0,Y
IDCJAC0001,009025,2017,12,32.8,Y
IDCJAC0001,009025,2018,01,76.2,Y
IDCJAC0001,009025,2018,02,0.0,Y
IDCJAC0001,009025,2018,03,0.0,Y
IDCJAC0001,009025,2018,04,23.2,Y
IDCJAC0001,009025,2018,05,66.5,Y
IDCJAC0001,009025,2018,06,142.4,Y
IDCJAC0001,009025,2018,07,144.9,Y
IDCJAC0001,009025,2018,09,28.2,Y
IDCJAC0001,009025,2018,10,36.6,Y
IDCJAC0001,009025,2018,11,1.0,Y
IDCJAC0001,009025,2018,12,1.4,Y
IDCJAC0001,009025,2019,01,1.0,Y
IDCJAC0001,009025,2019,02,0.0,Y
IDCJAC0001,009025,2019,03,1.6,N
IDCJAC0001,009025,2019,04,0.5,N
IDCJAC0001,009025,2019,05,39.2,Y
IDCJAC0001,009025,2019,06,190.6,N
IDCJAC0001,009025,2019,07,96.0,N
IDCJAC0001,009025,2019,08,48.2,N
IDCJAC0001,009025,2019,09,33.3,N
IDCJAC0001,009025,2019,10,12.0,N
IDCJAC0001,009025,2019,11,20.0,N
IDCJAC0001,009025,2019,12,0.0,Y
IDCJAC0001,009025,2020,01,0.0,Y
IDCJAC0001,009025,2020,02,0.0,N
IDCJAC0001,009025,2020,12,45.0,N
IDCJAC0001,009025,2021,01,0.0,Y
IDCJAC0001,009025,2021,02,0.0,N
IDCJAC0001,009025,2021,03,2.2,Y
IDCJAC0001,009025,2021,04,0.0,N
IDCJAC0001,009025,2021,05,48.0,N
